index,date,MODE_ID,ERROR_ID,AIR_P,AIR_N,1,2,3,4
0,1765568974666,1,0,0,0,0,0,0,0
1,1765568974799,1,0,0,0,0,0,0,0
2,1765568976399,1,0,0,0,0,0,0,0
3,1765568978114,1,0,0,0,0,0,0,0
4,1765568979681,1,0,0,0,0,0,0,0
5,1765568979865,1,0,0,0,0,0,0,0
6,1765568981397,1,0,0,0,0,0,0,0
7,1765568983148,1,0,0,0,0,0,0,0
8,1765568984731,1,0,0,0,0,0,0,0
9,1765568984864,1,0,0,0,0,0,0,0
10,1765568986665,1,0,0,0,0,0,0,0
11,1765568988198,1,0,0,0,0,0,0,0
12,1765568990014,1,0,0,0,0,0,0,0
13,1765568991548,1,0,0,0,0,0,0,0
14,1765568991731,1,0,0,0,0,0,0,0
15,1765568993614,1,0,0,0,0,0,0,0
16,1765568997299,1,0,0,0,0,0,0,0
17,1765568999164,1,0,0,0,0,0,0,0
18,1765569000914,1,0,0,0,0,0,0,0
19,1765569002514,1,0,0,0,0,0,0,0
20,1765569002647,1,0,0,0,0,0,0,0
21,1765569004214,1,0,0,0,0,0,0,0
22,1765569005997,1,0,0,0,0,0,0,0
23,1765569007547,1,0,0,0,0,0,0,0
24,1765569009331,1,0,0,0,0,0,0,0
25,1765569009447,1,0,0,0,0,0,0,0
26,1765569011048,1,0,0,0,0,0,0,0
27,1765569012814,1,0,0,0,0,0,0,0
28,1765569014531,1,0,0,0,0,0,0,0
29,1765569016080,1,0,0,0,0,0,0,0
30,1765569017848,1,0,0,0,0,0,0,0
31,1765569019364,1,0,0,0,0,0,0,0
32,1765569019497,1,0,0,0,0,0,0,0
33,1765569021131,1,0,0,0,0,0,0,0
34,1765569021298,1,0,0,0,0,0,0,0
35,1765569022781,1,0,0,0,0,0,0,0
36,1765569024414,1,0,0,0,0,0,0,0
37,1765569026147,1,0,0,0,0,0,0,0
38,1765569026347,1,0,0,0,0,0,0,0
39,1765569028264,1,0,0,0,0,0,0,0
40,1765569030114,1,0,0,0,0,0,0,0
41,1765569031948,1,0,0,0,0,0,0,0
42,1765569035531,1,0,0,0,0,0,0,0
43,1765569037197,1,0,0,0,0,0,0,0
44,1765569037331,1,0,0,0,0,0,0,0
45,1765569040631,1,0,0,0,0,0,0,0
46,1765569042164,1,0,0,0,0,0,0,0
47,1765569042330,1,0,0,0,0,0,0,0
48,1765569043914,1,0,0,0,0,0,0,0
49,1765569045680,1,0,0,0,0,0,0,0
50,1765569047397,1,0,0,0,0,0,0,0
51,1765569048997,1,0,0,0,0,0,0,0
52,1765569049164,1,0,0,0,0,0,0,0
53,1765569050714,1,0,0,0,0,0,0,0
54,1765569054014,1,0,0,0,0,0,0,0
55,1765569054129,1,0,0,0,0,0,0,0
56,1765569057463,1,0,0,0,0,0,0,0
57,1765569059330,1,0,0,0,0,0,0,0
58,1765569061114,1,0,0,0,0,0,0,0
59,1765569062980,1,0,0,0,0,0,0,0
60,1765569064814,1,0,0,0,0,0,0,0
61,1765569066630,1,0,0,0,0,0,0,0
62,1765569068531,1,0,0,0,0,0,0,0
63,1765569070197,1,0,0,0,0,0,0,0
64,1765569071830,1,0,0,0,0,0,0,0
65,1765569071997,1,0,0,0,0,0,0,0
